Melody ID,Year,BPM,Tonic,Mode,Length (seconds),Length (notes),Onset Density,Contour Score,Tonality,Melody Range,nPVI,STM IC,Syncopation Score,Pitch STD
196505_2,1965,95,Db,Major,20.842107,33,1.5833332013889,2.5625,0.8729976196873598,13,48.12499999999999,5.287094,2.472943,3.2998316455372216
196505_3,1965,95,Db,Major,36.000003,61,1.6944443032407526,1.3166666666666669,0.8242841897216429,15,29.6031746031746,3.9199336,2.4487174,3.213031112996341
196601_1,1966,112,Db,Minor,33.214268000000004,44,1.3247318893193731,2.0930232558139537,0.8729336234778293,10,39.37984496124032,3.889974,2.1580718,2.795639313923332
196601_2,1966,112,Db,Minor,32.678554,52,1.5912576792718554,2.431372549019608,0.7917215637692296,14,31.484593837535023,3.880369,2.6201773,3.079025723875009
196602_1,1966,124,G,Major,13.548388,24,1.771428453333341,2.0869565217391304,0.705316657085538,4,17.391304347826082,3.251599,2.8212845,1.7300449576688912
196602_2,1966,124,G,Major,13.548388,18,1.328571340000006,2.3529411764705883,0.7509175347079593,7,0.0,4.6103354,2.810994,2.282515398241571
196602_3,1966,124,G,Major,37.258067,41,1.100432827070712,0.55,0.4178302332672207,3,8.333333333333332,2.3179867,3.249716,0.6150985469716337
196602_4,1966,124,G,Major,21.290324,40,1.878787753535362,1.0769230769230769,0.5124463966529046,7,6.837606837606837,3.082551,2.5369864,1.4897566915439582
196603_1,1966,97,D,Minor,19.793824,46,2.3239572100873485,2.4,0.76348588829728,9,36.02116402116401,3.560324,2.4294763,2.871540821905803
196603_2,1966,97,D,Minor,17.938153,38,2.118389780709307,2.1621621621621623,0.6074949349527662,10,26.970926970926968,3.5471923,2.0693405,2.3344048456468514
196603_3,1966,97,D,Minor,14.5360895,45,3.0957431845751917,1.2727272727272727,0.7291339078562634,7,16.96969696969697,2.6515965,1.358741,1.7233329751414486
196604_1,1966,99,C,Major,21.111188642578128,53,2.510517095807049,1.25,0.7474188856929864,13,51.39194139194139,3.6009283,2.5128636,3.444520364451027
196604_2,1966,99,C,Major,8.78787,50,5.689660862074655,1.469387755102041,0.6445784257421815,6,8.798185941043084,2.0328245,0.68802565,1.9798989873223332
196605_1,1966,120,Eb,Minor,29.125,55,1.888412017167382,2.388888888888889,0.6270361520264555,9,69.6675868414999,3.0915504,2.1004493,2.2596715917317147
196605_2,1966,120,Eb,Minor,17.66650390625,28,1.5849202620159752,2.2222222222222223,0.5685372855992397,7,84.51770451770452,3.3035204,3.1304853,2.158277847105447
196701_1,1967,97,E,Major,28.453622000000003,38,1.3355066008819545,1.891891891891892,0.6798515318415191,10,52.82711282711282,3.943746,3.472573,2.837227783567065
196701_2,1967,97,E,Major,18.55671,28,1.5088881595929449,1.8888888888888888,0.662558459583697,13,45.25850692517359,4.9603853,2.7469535,2.969874250069267
196701_3,1967,97,E,Major,19.793824,39,1.970311547682752,2.6578947368421053,0.6488425743863442,10,40.20050125313283,4.055076,2.3846486,3.182380817251324
196702_1,1967,139,A,Minor,12.3021675,39,3.170173060966696,1.8421052631578947,0.9221914703732674,12,17.543859649122805,3.4661076,1.6255714,3.3853922962254366
196702_2,1967,139,A,Minor,15.53958,39,2.509720339931968,1.1578947368421053,0.5161475782651117,5,33.68421052631579,3.071344,2.0037167,1.4814212128876194
196703_1,1967,120,G,Major,47.75,102,2.136125654450262,2.801980198019802,0.7985789877429991,19,13.531353135313529,2.556415,1.3540698,3.900100551745492
196704_1,1967,133,F,Major,14.436063999999998,38,2.632296448671882,2.972972972972973,0.7783509693499653,9,53.15315315315314,2.5412035,1.7705351,2.9531193892939416
196704_2,1967,133,F,Major,19.849588,29,1.460987502612145,3.1785714285714284,0.8148878488774487,13,63.40728194111654,4.643971,2.3134654,3.626104325617452
196705_1,1967,160,C,Major,21.375,42,1.9649122807017545,1.0975609756097562,0.7187762330411976,7,47.47967479674795,3.2755723,2.6237512,2.23606797749979
196705_2,1967,160,C,Major,20.625,35,1.696969696969697,1.9411764705882355,0.7131365042342155,9,61.47525676937442,3.6161594,2.6351218,3.1545238005384055
196705_3,1967,160,C,Major,9.375,21,2.24,1.4,0.6934911340772063,7,38.66666666666666,3.7885096,2.4154828,2.528746294733667
196801_1,1968,74,Bb,Major,27.567574,38,1.3784310509151076,2.2432432432432434,0.9132960550191852,15,33.51351351351352,5.3368435,2.3172271,3.8575752003807775
196801_2,1968,74,Bb,Major,30.810818,47,1.5254382405556386,2.869565217391304,0.7830111328990643,12,71.27611518915865,3.3588912,2.506513,3.4010623323724403
196801_3,1968,74,Bb,Major,11.351354,14,1.2333330455556226,2.5384615384615383,0.8632267320553094,14,101.65382129183035,4.3363233,4.4436636,4.096414559697048
196802_1,1968,104,G,Major,17.884613,32,1.7892475503942968,2.096774193548387,0.8365048678157775,12,43.99385560675883,4.0190344,2.645653,2.7271780286589284
196802_2,1968,104,G,Major,18.317305250000004,16,0.8734909301137511,2.8,0.907659555090354,10,73.05820105820106,5.715846,3.5576131,2.6896793489187516
196803_1,1968,93,G,Major,16.774186,40,2.38461645769279,2.3846153846153846,0.5739387316197808,9,52.8937728937729,3.975272,2.884604,2.139509289533467
196803_2,1968,93,G,Major,19.999991,25,1.2500005625002533,1.3333333333333333,0.4954289094029172,5,96.82539682539684,3.9045768,3.5834384,1.52
196804_1,1968,104,D,Major,33.142824000000005,64,1.9310364137950344,1.2698412698412698,0.7162424206148881,12,44.86772486772486,3.3369074,1.7501199,2.576751528087254
196804_2,1968,104,D,Major,17.714268,40,2.2580667741958065,2.58974358974359,0.6590138352275595,12,34.52991452991452,3.9204628,1.8919617,3.672873534441391
196805_1,1968,126,Bb,Major,14.76189,42,2.845164135486716,1.195121951219512,0.7689467428356811,8,27.64227642276423,2.9721227,1.6741174,2.271907706279095
196805_2,1968,126,Bb,Major,30.47616,60,1.9687519687519688,1.915254237288136,0.8215825383083283,14,29.152542372881367,3.1720102,1.7593269,3.4374974747465474
196901_1,1969,122,D,Major,13.91650390625,20,1.43714255640153,3.1578947368421053,0.8411735434816461,12,46.616541353383454,5.1732187,3.052068,3.3630343441600474
196901_2,1969,122,D,Major,15.41650390625,40,2.594621987140912,0.9487179487179488,0.712518711096214,7,38.034188034188034,2.6525652,1.358616,1.4352700094407325
196901_3,1969,122,D,Major,30.5,84,2.7540983606557377,2.1686746987951806,0.7447206892113705,24,27.791164658634525,2.2793903,1.7704294,4.047811620068877
196902_1,1969,118,G,Major,16.39831875,34,2.0733832851004923,1.4242424242424243,0.7721105799303706,7,67.26310726310726,3.3319747,3.0896926,1.8705974842538642
196902_2,1969,118,G,Major,15.762725,27,1.7129017983882864,2.076923076923077,0.7225188932959219,10,66.56377960021686,4.8010287,2.5435379,2.8245445873981656
196902_3,1969,118,G,Major,18.3051,57,3.113886293983644,2.5357142857142856,0.8244372639416806,21,40.712454212454205,3.6579912,2.318202,5.209433401831073
196902_4,1969,118,G,Major,11.694925,14,1.1971004516916526,1.6923076923076923,0.5874861358510485,5,70.995670995671,4.194809,2.786703,1.7320508075688772
196902_5,1969,118,G,Major,11.18645,14,1.2515141085867276,1.3076923076923077,0.6377309462422139,5,64.83516483516483,4.7696342,2.842537,1.630387458644761
196903_1,1969,109,F,Major,26.28441725,61,2.320766689244366,2.6333333333333333,0.782891413891672,17,57.06089466089465,4.2379155,3.0660348,4.619577888252077
196903_2,1969,109,F,Major,5.64220475,13,2.304063850217417,2.583333333333333,0.6521379123113078,5,38.88888888888889,3.1856809,2.2978756,1.7371676600978792
196903_3,1969,109,F,Major,25.596343500000003,82,3.2035825742063504,2.135802469135802,0.9059646126505476,20,50.41740152851267,3.8971205,2.5916574,3.7938591227701814
196904_1,1969,120,G,Major,30.0,45,1.5,2.363636363636364,0.514674748829932,13,13.787878787878787,3.9466555,2.4700603,3.8824708945352806
196904_2,1969,120,G,Major,14.5,23,1.5862068965517242,2.590909090909091,0.8996208753437542,16,34.19913419913419,5.3980346,2.5662503,5.0115179246674115
196905_1,1969,115,G,Major,21.912996,44,2.0079408584750347,3.0232558139534884,0.8716252458892788,26,28.229763556304004,4.130592,2.4400194,6.284697077455038
196905_2,1969,115,G,Major,23.999948000000003,55,2.2916716319552024,2.5185185185185186,0.7837663662986534,12,8.55379188712522,3.1320102,1.882227,2.859578654740001
197001_1,1970,80,Eb,Major,46.3125,39,0.8421052631578947,2.6578947368421053,0.848518122651052,16,83.93440312204616,4.961333,4.3787713,4.438638548367126
197001_2,1970,80,Eb,Major,28.5,28,0.9824561403508772,2.2222222222222223,0.9066949759641416,12,59.61199294532628,3.9476259,2.3276436,3.419631201024521
197002_1,1970,89,Ab,Major,21.572992,24,1.1125021508374917,4.869565217391305,0.894777511331416,15,66.554990902817,5.0904737,3.6195958,4.539181277132108
197002_2,1970,89,Ab,Major,17.528056,44,2.5102612634281862,1.1162790697674418,0.698055921745676,14,60.68660022148398,3.6701136,2.0695994,4.624036643024475
197002_3,1970,89,Ab,Major,8.089872,9,1.1125021508374917,1.75,0.8991154270081747,8,82.09956709956711,5.5433025,4.17406,2.6246692913372702
197003_1,1970,107,D,Major,16.82244,46,2.7344428037787623,2.4,0.8066159336792137,12,36.52248363707597,3.934032,2.5750103,3.41767893468171
197003_2,1970,107,D,Major,19.62618,23,1.1719040587623266,3.363636363636364,0.665985136541602,15,69.8465171192444,4.571685,3.0697129,4.303689014140634
197003_3,1970,107,D,Major,29.158896,85,2.9150623535266904,2.2142857142857144,0.8033733559453315,12,30.102040816326536,3.1616855,2.2971017,3.4591836547216497
197004_1,1970,106,F,Major,20.094349,42,2.0901398696718165,2.1951219512195124,0.7651546271734834,9,59.51219512195124,4.6772823,2.4591527,2.713032292046498
197004_2,1970,106,F,Major,18.5377445,36,1.941983826565308,2.1714285714285717,0.6836272226591489,11,54.79818594104307,4.538612,3.6860063,2.731277456284856
197004_3,1970,106,F,Major,10.188684,15,1.4722215351855057,2.9285714285714284,0.7341991384219058,9,84.82993197278911,5.6570945,3.6590931,2.9089898972361903
197005_1,1970,109,Db,Major,16.51377,37,2.240554397935784,2.6666666666666665,0.7035940631170394,9,55.92592592592591,4.1791916,2.729812,3.089840559357362
197005_2,1970,109,Db,Major,15.550466750000002,28,1.8005890401971374,1.6296296296296295,0.5757882989342529,5,19.753086419753085,2.8396733,2.0876288,1.3942300925673667
197101_1,1971,127,D,Major,17.480317,46,2.6315312245195552,2.333333333333333,0.8402650084787732,14,26.814814814814813,4.198234,1.5726166,3.7416573867739413
197101_2,1971,127,D,Major,13.4645685,24,1.782455932397685,2.260869565217391,0.6798639492575965,9,35.87301587301588,4.5249524,2.8604639,2.5152313787977616
197101_3,1971,127,D,Major,14.17323,18,1.2699998518333506,1.2352941176470589,0.6338088355802305,3,70.36414565826328,2.8115587,3.5177896,1.1547005383792515
197102a_1,1971,129,D,Major,29.76736,55,1.8476613310686605,2.0,0.6519474277271344,14,55.69558014002457,4.3315454,2.4660645,2.7797377841732356
197102b_1,1971,138,G,Major,28.260895,43,1.5215370921550786,2.238095238095238,0.8084188306436482,14,44.44444444444445,4.8811193,3.3319876,3.314585822985131
197102a_2,1971,129,D,Major,13.488335,25,1.8534533728588445,3.125,0.8417230971857038,14,56.26984126984127,4.680115,2.7249112,3.4756294393965534
197102b_2,1971,138,G,Major,16.3043625,32,1.9626649002682564,2.2580645161290325,0.7732040897135306,10,25.80645161290323,4.3091545,2.4919455,2.7950849718747373
197103a_1,1971,120,G,Minor,16.5,38,2.303030303030303,2.3783783783783785,0.6526601836014829,10,27.267267267267272,3.714312,2.176043,2.407858786041658
197103b_1,1971,104,A,Minor,17.0192285,36,2.1152545193220718,2.742857142857143,0.8212405317206213,12,42.78787878787879,4.096437,2.0441236,2.783743593627425
197103a_2,1971,120,G,Minor,17.25,34,1.9710144927536235,3.242424242424242,0.7555398979535662,14,32.525252525252526,4.4264526,2.2515612,3.630893967531992
197103b_2,1971,104,A,Minor,23.3653815,45,1.9259261827160836,2.25,0.8629054442839321,12,64.05594405594404,4.752383,1.8909215,3.0731011401000052
197103b_3,1971,104,A,Minor,13.269229,16,1.2057972622222437,2.4,0.7271682316566771,10,32.666666666666664,5.035417,3.1018755,2.4803918541230536
197103a_3,1971,120,G,Minor,17.25,33,1.9130434782608696,2.9375,0.6430696833761154,12,57.54020467836256,4.5914583,2.413512,3.026057632198771
197104_1,1971,101,C,Major,17.97028475,51,2.83801846823824,2.24,0.8229417930100954,15,40.1333333333333,4.0329924,2.4707468,3.332871940385821
197104_2,1971,101,C,Major,18.26731425,50,2.737129241645361,2.26530612244898,0.7819214389972046,14,44.08163265306123,3.5971267,2.4486609,3.3241540277189325
197105_1,1971,69,E,Major,27.31908539453125,48,1.7570134324338935,1.5957446808510638,0.648217378243477,12,63.01464492953853,4.323033,3.4852324,2.9438465719002562
197105_2,1971,69,E,Major,53.043404,70,1.3196739786911111,1.318840579710145,0.6361739871724511,12,62.02208419599724,3.036608,3.3124034,2.7614326361658064
197201_1,1972,61,C,Major,52.14258681542969,46,0.8821963544468412,1.8444444444444448,0.6313098389110292,14,76.14592089101895,4.2350435,4.441223,4.506296791717925
197202_1,1972,86,Ab,Minor,42.209277,110,2.606062169697908,2.055045871559633,0.7285338918659829,16,40.91743119266054,3.9835415,2.2650816,3.6255407120242706
197202_2,1972,86,Ab,Minor,17.44185,34,1.9493345029340352,2.121212121212121,0.6731977825805098,14,82.36652236652236,4.839016,2.5436223,3.084311232438567
197203_1,1972,138,E,Minor,24.17268,56,2.31666492916797,2.1272727272727274,0.7458795840954022,14,39.39393939393941,4.370078,2.2954633,3.498541970359559
197203_2,1972,138,E,Minor,29.784195,76,2.5516889074893583,2.1066666666666665,0.8314062710496292,19,48.279365079365085,4.109788,2.3074353,3.840031884678337
197203_3,1972,138,E,Minor,19.10073375,59,3.08888657222396,1.7241379310344829,0.7785708439370435,14,38.81725103834637,3.4603755,1.984148,3.851450179616403
197204_1,1972,65,E,Major,27.69231,44,1.5888887564814926,1.627906976744186,0.8120128614047171,12,75.41058424779357,4.151041,2.8021193,2.9370109053000197
197204_2,1972,65,E,Major,32.307694999999995,42,1.299999891666676,2.268292682926829,0.5630314935017738,20,70.38711169270708,3.747652,2.4386988,6.5799203242837905
197205_1,1972,132,C,Major,24.999975000000003,53,2.12000212000212,2.1538461538461537,0.890089727937824,14,83.6523293527937,3.9652696,2.6270502,3.264314534018205
197205_2,1972,132,C,Major,15.909075,34,2.1371449942878518,2.0,0.8969379888115675,14,69.72582972582971,4.1914344,2.6943328,3.575314248051259
197301_1,1973,88,F,Major,25.227266,55,2.180180761561717,1.6851851851851851,0.6248817456176188,13,49.36507936507935,4.44793,2.572364,3.1185926047995984
197301_2,1973,88,F,Major,31.363627999999995,69,2.2000005866668237,2.764705882352941,0.946250043239944,15,55.20308123249301,5.8073516,2.6126816,3.483570826104027
197301_3,1973,88,F,Major,20.113631,32,1.590960876233635,2.3548387096774195,0.7083222844777949,11,59.856630824372736,4.461985,3.327178,2.956553895585196
197302_1,1973,148,G,Major,13.716070532226563,35,2.5517512408357645,1.9411764705882355,0.5745661607761585,9,44.87394957983193,4.0379577,2.2037034,2.6762752062506268
197302_2,1973,148,G,Major,13.716070532226563,32,2.3330297059069847,1.967741935483871,0.6939281194932243,9,53.91705069124423,4.253085,2.1423512,2.517904634810461
197303_1,1973,122,F,Minor,23.606544,47,1.990973350440454,1.9130434782608696,0.7781493864949962,14,58.754313319530695,4.796013,1.8774534,3.823043708358079
197303_2,1973,122,F,Minor,23.114741,39,1.6872349986530242,1.973684210526316,0.8143849713578695,12,62.105263157894754,4.744499,2.73766,2.771603921409571
197304_1,1973,84,Eb,Major,18.0357215,31,1.7188111936636412,2.3,0.6264476151889644,10,33.11111111111111,4.0779996,2.3082373,2.5128183347290904
197304_2,1973,84,Eb,Major,22.857152000000003,23,1.0062495975001609,3.590909090909091,0.8029577292457796,20,59.738562091503255,5.038525,3.2861114,5.60211950168444
197304_3,1973,84,Eb,Major,21.071437000000003,25,1.18644020339002,2.208333333333333,0.7042265446363246,12,56.90476190476191,5.807356,3.4968488,2.8632848269077247
197304_4,1973,84,Eb,Major,19.642865000000004,37,1.8836356101821192,2.2777777777777777,0.6071157507212968,12,50.79365079365078,3.9763246,2.5550337,2.3839002239135074
197304_5,1973,84,Eb,Major,42.85716000000001,53,1.2366661720001977,2.75,0.7434578066251902,12,61.75689506571859,3.8515096,3.0465367,3.211761936747654
197304_6,1973,84,Eb,Major,46.9643045,82,1.746006906159975,2.7777777777777777,0.7636623527376891,29,46.243386243386254,4.1856666,3.3320942,5.838815021614656
197305_1,1973,60,F,Major,25.573782,32,1.2512814882053815,2.903225806451613,0.940065098911246,16,58.24884792626727,4.7844543,2.9691608,4.25
197305_2,1973,60,F,Major,16.721319,13,0.777450630539373,4.0,0.7852179692024907,14,53.49206349206349,5.441745,3.3640404,4.559923180085825
197305_3,1973,60,F,Major,32.459031,44,1.35555494555583,2.8372093023255816,0.8392967254495717,17,42.58253374532445,4.074825,2.6662068,4.40809501405001
197401_1,1974,69,A,Major,23.478228,22,0.9370383488907256,2.8095238095238093,0.8163383105318561,12,48.28420256991686,5.372646,2.542711,3.2840712487615353
197401_2,1974,69,A,Major,26.956484,37,1.3725825667768838,1.4722222222222223,0.5831854475751768,12,32.38095238095238,3.7906053,1.4983344,2.7349428412267063
197401_3,1974,69,A,Major,38.260816,30,0.7840920068197187,2.827586206896552,0.7786309753458454,19,92.53440046543491,4.4182954,4.51856,5.227703978697425
197402_1,1974,99,F#,Major,42.7273005,78,1.825530728298644,1.2727272727272727,0.6242775347245082,8,51.0132489216563,2.8174152,1.878258,2.1254616236810673
197402_2,1974,99,F#,Major,11.515159,26,2.2578932692114804,1.6,0.7775928120506648,10,29.33333333333333,5.16619,1.1888797,3.2519907421427643
197403_1,1974,97,E,Minor,39.43300875,52,1.3186921730896326,2.0588235294117645,0.8591706603298845,12,47.63703684190496,4.626146,2.8289495,3.369887097998157
197403_2,1974,97,E,Minor,34.020635,67,1.9693929875206624,3.363636363636364,0.8147791984721702,27,40.77690501219914,5.807352,1.974785,5.811051760763546
197403_3,1974,97,E,Minor,19.175267,23,1.1994617858515346,3.0,0.6709407728880767,12,85.10521563997497,4.136499,2.5088956,3.005980176946714
197403_4,1974,97,E,Minor,19.793824,70,3.536456624045965,1.5942028985507246,0.7639281526776356,17,14.492753623188404,2.174427,1.021991,4.408340888333741
197404_1,1974,107,B,Minor,35.607498,75,2.106297948819656,3.054054054054054,0.8022520285232648,9,31.48005148005149,2.2485886,1.9265078,2.670796801622234
197404_2,1974,107,B,Minor,16.261692,26,1.5988496154028744,2.56,0.7120691218039269,9,56.83809523809524,3.0787354,1.8356781,2.522091740116154
197404_3,1974,107,B,Minor,16.261692,64,3.935629822530153,0.5079365079365079,0.7096994881058818,7,24.33862433862434,1.5165322,1.0108999,1.0034121473751452
197405_1,1974,109,F#,Major,18.715606,52,2.778429937026885,1.3529411764705883,0.6943871447520948,5,29.411764705882355,2.879188,2.574161,1.4339501447928653
197405_2,1974,109,F#,Major,10.458721,27,2.5815776135533204,2.0,0.816512464399442,11,45.494505494505496,4.359045,2.4041338,2.23576122559801
197405_3,1974,109,F#,Major,16.92661425,40,2.3631424104794023,3.1538461538461537,0.8000686610768233,19,35.8016058016058,3.9886131,2.542016,6.13346354028456
197405_4,1974,109,F#,Major,18.165147,60,3.303028596465528,1.5593220338983051,0.6790921004724351,6,6.101694915254237,2.132267,1.8452373,1.8454147380888544
197501_1,1975,130,E,Major,36.807575750000005,73,1.9832873671393585,2.2916666666666665,0.8169629834425957,10,32.351968081547234,3.9032316,2.865802,3.0495378323288644
197501_2,1975,130,E,Major,15.9230265,33,2.0724703309386565,2.25,0.6155211827247842,12,46.964285714285694,3.9974287,3.172759,3.0062683212693107
197502_1,1975,115,C,Major,27.652114,51,1.8443436187193496,2.0,0.794946642838001,17,45.733333333333306,3.782412,1.9945698,4.637244538395748
197502_2,1975,115,C,Major,16.608489830078128,30,1.8063051070224168,1.6896551724137931,0.6557032075283722,14,63.8095238095238,4.130512,2.4987073,2.5350871122442054
197502_3,1975,115,C,Major,28.13054366992188,51,1.8129759807852883,2.38,0.7192180535963023,12,49.99999999999998,3.180638,2.197956,3.331487378140771
197503_1,1975,125,C,Minor,28.8,62,2.152777777777778,2.2131147540983607,0.7348495334626886,14,9.94535519125683,3.115009,1.8187062,3.311011804197294
197503_2,1975,125,C,Minor,28.8,57,1.979166666666667,2.6607142857142856,0.5632885601305848,15,39.16666666666666,4.0325894,2.4765902,3.7370480134358095
197503_3,1975,125,C,Minor,36.48,70,1.9188596491228072,2.869565217391304,0.6422894482054581,17,37.73574251835121,4.5389977,2.7815814,4.105869367783895
197504_1,1975,92,Bb,Major,40.434788,56,1.3849460518996664,2.618181818181818,0.9330053590633096,16,61.595959595959606,4.094388,2.730924,3.8302218590828283
197504_2,1975,92,Bb,Major,50.543485,68,1.3453761647025329,1.7014925373134329,0.6212585817304855,16,50.85287846481879,4.113041,2.845368,2.8278153745228027
197505_1,1975,69,B,Minor,25.652138,51,1.988138376614066,1.44,0.4978604978287408,7,32.93333333333333,2.8892765,2.0624456,1.5573121295423358
197505_2,1975,69,B,Minor,26.521702,58,2.18688830754527,2.6140350877192984,0.9382941446891142,17,40.0,4.255715,2.341803,3.722062001232998
197505_3,1975,69,B,Minor,22.608664,47,2.078849064234844,1.3695652173913044,0.6046857646861978,7,32.298136645962735,3.784334,1.9666473,2.0883604655645756
197601_1,1976,125,C,Major,36.69339332324218,56,1.5261602955791145,1.6,0.8459963049214902,12,59.1662351470964,3.2954762,2.5218947,3.571249995535491
197601_2,1976,125,C,Major,13.548388,6,0.4428571133333353,5.4,0.7239798536540469,9,0.0,4.3830156,6.8820267,3.8586123009300755
197601_3,1976,125,C,Major,19.35484,42,2.169999855333343,2.0,0.7060155631439287,12,37.047496790757386,3.8308537,1.9060714,2.639315516295432
197601_4,1976,125,C,Major,30.645005823242187,40,1.3052697797062476,2.923076923076923,0.645992312626193,16,96.63817663817665,2.2379572,1.8644707,5.019960159204453
197601_5,1976,125,C,Major,45.12097075,90,1.9946379367292315,1.98876404494382,0.957219811472536,12,49.642492339121546,1.4154156,0.87988627,3.5627704575699704
197602_1,1976,131,F,Major,29.770975,53,1.780257448739922,1.6730769230769231,0.8318819079181496,7,27.82051282051282,3.2777607,2.0292988,2.06446481005131
197602_2,1976,131,F,Major,27.022885,53,1.961300579120253,2.5961538461538463,0.6888867229742557,12,39.72222222222222,3.2897112,2.3839176,3.0256998166643165
197602_3,1976,131,F,Major,11.450375,21,1.8340010698339573,2.05,0.7928624524574068,10,21.666666666666668,4.709746,1.8251921,2.747912008810192
197603_1,1976,104,D,Major,16.730767000000004,32,1.9126439331801104,2.903225806451613,0.7000541567070364,8,46.451612903225794,2.4720533,1.7551854,2.3774658252012792
197603_2,1976,104,D,Major,28.12499625,58,2.0622224971852217,2.701754385964912,0.9229836052789948,15,29.94152046783626,4.1011386,2.748573,4.043057495511226
197603_3,1976,104,D,Major,8.365383500000002,22,2.6298854081226515,2.1904761904761907,0.5859601759076062,6,36.825396825396815,3.2476525,2.2520788,1.8982375470746453
197603_4,1976,104,D,Major,17.5961515,23,1.3071039994171452,3.3181818181818183,0.714020923792615,11,54.80519480519479,4.9289064,3.2558205,2.512727526399981
197604_1,1976,104,C#,Major,16.730767000000004,31,1.852873810268232,2.833333333333333,0.9815043467950666,14,51.18518518518517,4.6130767,2.9716146,3.3289947484758535
197604_2,1976,104,C#,Major,18.461536,36,1.9500002600000343,2.628571428571429,0.7755298825649724,12,58.69143554857841,3.9174602,2.502093,3.3179041056548013
197604_3,1976,104,C#,Major,8.365383500000002,27,3.227586637241436,1.8846153846153848,0.5608823435324314,5,44.3956043956044,3.2549698,2.3122036,1.7284832429004493
197605_1,1976,109,A,Major,33.577999000000005,69,2.054916971079783,2.117647058823529,0.7807335353162107,14,18.23529411764705,2.2554123,1.5017103,2.573025045933002
197605_2,1976,109,A,Major,11.00918,30,2.7249985920840607,1.0344827586206895,0.6271913592698385,4,0.0,2.1890762,1.1539193,0.9826268648655783
197605_3,1976,109,A,Major,18.165147,38,2.0919181110948344,2.5675675675675675,0.682147507731679,22,27.027027027027028,3.659366,1.6217002,5.072876109482732
197605_4,1976,109,A,Major,17.3394585,27,1.5571420526194633,1.0,0.6132206640904431,3,20.51282051282051,2.2826626,1.5020636,1.2317251220974734
197701_1,1977,91,B,Major,20.439571,29,1.4188164712458986,2.25,0.6420179689546839,12,71.70416884702598,3.826824,3.5209615,2.3564620087268806
197701_2,1977,91,B,Major,20.87934629589844,32,1.532615032410575,2.2580645161290325,0.7956065603788758,15,85.26447741597795,3.8734438,2.9493823,2.900532009390691
197701_3,1977,91,B,Major,17.19759645410156,26,1.5118391729560037,1.88,0.8880465609108238,17,63.55009435009437,4.9299235,4.3304625,5.293738625872385
197702_1,1977,97,A,Major,20.147048750000003,54,2.680293310949575,1.320754716981132,0.6681359035819647,14,30.81761006289308,3.7103221,2.1582682,2.6023625437912847
197702_2,1977,97,A,Major,20.147048750000003,51,2.531388127007932,1.42,0.8066481906327625,15,24.53333333333333,3.7643535,1.8840393,4.244090357237914
197702_3,1977,97,A,Major,15.294110000000002,40,2.6153859230775764,1.0769230769230769,0.7247969098219582,12,22.56410256410256,4.2609262,2.616602,3.24037034920393
197702_4,1977,97,A,Major,16.47058,40,2.4285726428577497,1.0769230769230769,0.888874087827597,10,35.042735042735046,4.0704327,2.4090543,3.2461515676258865
197703_1,1977,115,C,Major,16.695616,44,2.635422376748483,2.186046511627907,0.6527178930245209,12,27.751937984496124,3.8047597,1.7946229,3.0522312662180986
197703_2,1977,115,C,Major,15.913009,46,2.89071664573306,2.6,0.8603416792312065,12,20.740740740740733,3.9747536,1.5748576,2.704491118809641
197703_3,1977,115,C,Major,18.26083,50,2.738101170647774,2.857142857142857,0.7806111136459244,16,16.870748299319725,2.524437,1.206858,3.6278919498794338
197703_4,1977,115,C,Major,15.913009,35,2.1994583174055893,2.117647058823529,0.8722731798104677,12,31.428571428571423,4.5795455,2.3717859,3.237030637318525
197703_5,1977,115,C,Major,17.478223,38,2.174134063857636,2.3513513513513518,0.7609108157060526,15,39.21375921375921,3.5853267,2.306677,4.299069022455186
197704_1,1977,57,A,Major,32.631592,28,0.8580641729033631,2.6666666666666665,0.710235859979641,14,77.21187950798635,5.769315,3.4678524,3.755777861766957
197704_2,1977,57,A,Major,33.684224,34,1.0093745962501617,3.1818181818181817,0.8915700620802082,14,70.30507618742914,5.7491384,3.7505362,4.434939133867259
197704_3,1977,57,A,Major,36.578962,42,1.148200979568529,2.1463414634146343,0.7978107041272926,13,81.42529557163705,4.1371017,2.893016,3.1392475664475255
197704_4,1977,57,A,Major,65.263184,51,0.7814513003227057,3.0,0.7803714917265239,17,70.0323651259135,5.085534,3.8681316,4.862666033512832
197705_1,1977,81,F#,Major,22.22223,61,2.7449990392503363,1.8166666666666669,0.7636430846588234,12,45.22222222222223,3.2678797,2.1988285,3.1041233597975184
197705_2,1977,81,F#,Major,23.3333415,49,2.099999265000257,2.2291666666666665,0.7941813972899183,17,54.96031746031746,3.7164552,2.4659407,3.3319725113401715
197705_3,1977,81,F#,Major,24.444453,52,2.127271982727533,1.3333333333333333,0.6163338220260319,7,50.28322440087148,2.5500004,1.91111,2.0395497820865924
197801_1,1978,102,G,Minor,15.294110000000002,46,3.0076938115392133,1.0,0.7603556289402429,7,36.74074074074074,3.4022677,2.1889248,1.7569736827110218
197801_2,1978,102,G,Minor,21.17646,57,2.6916680125006724,1.4464285714285714,0.6885291360812519,15,40.91658341658342,3.6937766,2.4445052,3.588823662225165
197801_3,1978,102,G,Minor,17.64705,49,2.776668055000694,2.645833333333333,0.7483718289811798,14,28.611111111111114,3.354199,2.0679579,3.8209619343986247
