ID,Year,Tonality,MIC,Pitch STD,MIS,Onset Density,nPVI,RIC
1984_03_2,1984,0.7898363731052906,3.9646394,3.3251748003190933,1.4047619047619049,2.4947431733367047,42.33560090702947,2.4868324
1985_03_2,1985,0.6468850026722915,4.4878635,2.657066051117285,1.948717948717949,2.851017535063072,48.57142857142856,2.2788618
2019_01_4,2019,0.6820620261387622,2.975193,2.8889735916202413,2.147727272727273,3.3099334571039765,18.48484848484848,1.2900945
1992_05_2,1992,0.7993874817578959,3.7455587,2.9133679248262534,2.2888888888888888,2.331680129880666,18.666666666666664,2.004469
1988_02_4,1988,0.8655220333245489,3.4661574,3.03409088378744,2.392857142857143,2.4003784465628937,36.07142857142857,2.8581848
1954_01_3,1954,0.7627240545444126,4.9699125,3.27887486924452,2.2058823529411766,1.5373547677628447,69.92530345471522,3.7218254
1955_01_3,1955,0.7584405520137284,2.8842857,3.180304224632927,3.2241379310344827,3.5886929329881525,32.29885057471263,1.0795978
1989_02_4,1989,0.764816732262249,3.6196735,2.148620157931425,1.7391304347826086,2.6992080880612197,44.34782608695652,2.4393318
1952_04_2,1952,0.71600298395731,5.5983677,2.823529411764706,3.0625,0.6593208153460487,93.64898989898992,6.143095
2005_03_3,2005,0.6459433266483929,2.9107711,2.5224883861778644,2.2153846153846155,1.9915033874618,20.1025641025641,1.9634643
2004_03_3,2004,0.6786594882980816,3.3521578,2.4799596895025133,2.142857142857143,2.3412067684826767,57.08616780045352,2.534144
1953_04_2,1953,0.791881564169698,5.1055756,4.759505495530337,2.761904761904762,0.9570851887050554,51.00529100529101,2.0425572
1982_04_1,1982,0.8470118706841134,4.057009,4.173400732407209,2.066666666666667,1.4894894894894894,48.76190476190475,1.8140484
1960_01_1,1960,0.8353689945757021,2.741946,2.4522653694445204,2.756097560975609,1.0854904665858316,104.96181325449618,1.3751999
1995_02_1,1995,0.7647853394653472,3.2921112,2.2114156480051337,0.8222222222222222,2.4321835837548327,15.555555555555554,1.1087989
1983_04_1,1983,0.7714069539027851,3.854016,2.1449756285501924,1.368421052631579,2.398274423104312,40.0,2.673637
1994_02_1,1994,0.8195595396659868,3.4409025,4.01528320676543,2.2857142857142856,1.3478624391457843,83.1798558584273,2.1281154
1961_01_1,1961,0.899873724685117,5.807357,4.260136186858175,2.604651162790698,2.237802925088148,57.08010335917311,2.8444667
1960_01_5,1960,0.862547280753333,2.186026,5.774897205516076,3.333333333333333,2.987463443842284,2.083333333333333,0.2834254
1959_02_3,1959,0.4732016182248355,4.2886577,2.1661818367810217,1.6329113924050631,1.745324752158029,57.89029535864984,3.1024737
2019_03_2,2019,0.8350224062115225,2.4543962,2.279082024858486,0.9767441860465116,3.0270029126475584,24.96124031007752,1.3463627
1985_01_4,1985,0.8063573866001356,3.2446258,2.8654633250510764,2.176470588235294,2.4277768066670555,43.711484593837554,2.0681767
2018_03_2,2018,0.7033591966005655,2.260665,2.3334967539278293,2.15625,2.4215294015927764,61.04166666666667,1.7902342
1998_01_1,1998,0.8564491496647537,4.1057568,3.501619320897223,2.5365853658536586,2.2580645161290325,37.32868757259,2.1625364
1999_01_1,1999,0.8029344714048355,3.5633962,2.66051823313306,2.306451612903226,2.182035214030639,30.21505376344085,2.2066095
2008_02_1,2008,0.7037830080453846,1.9050568,1.6986301369863013,2.083333333333333,2.2209386074572866,24.999999999999982,1.6016111
2009_02_1,2009,0.7511687303522441,2.2514389,2.350030771734526,0.7777777777777778,3.524736912735622,6.172839506172839,0.8950585
2002_04_4,2002,0.8312384204149975,1.6859478,2.4206145913796355,2.419354838709677,2.80474649777011,17.20430107526882,1.5106946
2003_04_4,2003,0.6518725111316932,3.154585,2.64418901313618,2.210526315789474,3.260999965799998,45.43176122123492,2.086689
2005_01_5,2005,0.622147371596174,2.9066594,2.0174620346426573,0.8363636363636363,3.2731442201580427,8.848484848484848,1.184712
1999_03_3,1999,0.7246352432689633,3.8314378,3.482818099442705,1.805555555555556,1.5857134928575392,44.40984940984939,1.9565978
1977_03_1,1977,0.8141821785891304,3.37188,3.4624796652253087,2.50561797752809,2.760092693089942,24.044943820224702,1.6885445
1960_05_1,1960,0.8821062033371545,4.1774154,3.2264531609803355,2.4482758620689653,1.700000850000425,64.36781609195401,3.5878615
1976_03_1,1976,0.6999270680481204,2.4720533,2.3774658252012792,2.903225806451613,1.9152581504832125,46.451612903225794,1.7801033
1961_05_1,1961,0.7026051964238674,3.7722962,2.3817186707144864,1.7894736842105263,1.7480843488797608,63.049289891395176,2.1613173
2003_02_2,2003,0.7601822203127169,1.7911209,1.7637220748002709,1.4038461538461535,2.990062741916901,24.35897435897437,1.2199173
2014_04_2,2014,0.6528507592479944,2.3035052,1.7098156005122602,1.4545454545454546,2.7753502741006604,36.46753246753246,1.8157216
2002_02_2,2002,0.8061323679805326,3.78786,2.892163583960908,1.8428571428571427,3.2821813444631,46.23129251700684,1.9067318
2015_04_2,2015,0.7018355998352273,1.2196659,1.925855150958064,1.5913978494623655,3.804344942611906,18.924731182795707,0.919149
2012_01_3,2012,0.7569378010413663,2.9464629,2.1921137411915894,1.0422535211267605,2.3652409543984327,19.69554701949068,1.516794
1995_04_3,1995,0.7523938781395338,3.388155,3.745773080716746,3.127659574468085,2.2069948486110804,39.8581560283688,2.0363185
1977_01_3,1977,0.761643033025988,5.3324046,4.999862823907023,2.3461538461538463,1.642516072900915,49.15750915750917,3.5061693
1994_04_3,1994,0.65003870372737,4.631982,2.4177583741051447,1.5862068965517242,1.0937498177083638,57.00473292765381,2.6943276
1976_01_3,1976,0.7060155631439287,3.8308537,2.639315516295432,2.0,2.169999855333343,37.047496790757386,1.9057223
1983_02_3,1983,0.8303943967708782,3.4832442,3.4377725566757915,2.2142857142857144,2.0703724407428115,33.33333333333333,1.8950555
1971_04_2,1971,0.7819214389972046,3.5971267,3.3241540277189325,2.26530612244898,2.737129241645361,44.08163265306123,2.4539487
1966_02_2,1966,0.7115596104085866,4.6103354,2.282515398241571,2.3529411764705883,1.329857660653912,39.2156862745098,2.3861196
1993_01_2,1993,0.7123438673131018,3.8526955,2.2110831935702664,1.8695652173913044,1.0131139233025577,77.32919254658384,3.508954
1970_04_2,1970,0.6596921771604456,4.491185,2.838868013422452,2.1052631578947367,1.8679460359450548,53.89306599832915,4.1508975
1992_01_2,1992,0.6316407341001036,2.959132,2.3925666134927157,1.5897435897435896,2.083333333333333,11.965811965811964,1.5707095
1967_02_2,1967,0.5161475782651117,3.071344,1.4814212128876194,1.1578947368421053,2.509720339931968,33.68421052631579,1.9955063
1989_04_6,1989,0.7825372051206632,3.3432236,2.0222487766009647,1.3666666666666667,1.55,68.36385836385837,1.9647464
2005_05_1,2005,0.4987689103538311,1.652549,1.07496769977314,1.0508474576271187,3.537009853540215,7.90960451977401,0.8023582
2012_03_1,2012,0.7201925659992797,3.2030027,3.590497594962306,1.7076923076923076,3.207692695151166,38.55311355311354,2.1095955
2004_05_1,2004,0.6649866725571643,1.8958595,1.4935453674281185,1.3157894736842106,1.9653766250061675,35.08771929824561,1.3328409
2013_03_1,2013,0.8349530401089628,3.0197845,3.171153263049814,1.843137254901961,1.9499550640472505,49.80392156862747,2.4437232
1953_02_1,1953,0.4329024126035338,3.7510614,1.224035901797365,1.2173913043478262,1.624704789182967,95.6521739130435,2.3513565
1952_02_1,1952,0.7704037383106711,4.9272227,2.9703248920493834,2.7142857142857144,1.064010829675279,47.77777777777778,2.1652627
1992_01_3,1992,0.62157044701462,2.4456654,2.8352251340720884,1.836065573770492,1.5346534653465345,38.70839542970691,2.4352326
1993_01_3,1993,0.8709410391044076,4.362856,3.8089717840276327,2.88,1.3450331192320804,51.41587301587301,3.038758
1966_02_3,1966,0.4425411148063698,2.3179867,0.6150985469716337,0.55,1.101177671274767,28.33333333333333,3.3022609
1983_02_2,1983,0.8242471836065147,3.2027228,1.9387956497342809,1.963636363636364,3.412503412503413,44.60606060606062,2.5088062
1976_01_2,1976,0.723979853654047,4.3830156,3.858612300930076,5.4,0.4428571133333353,0.0,6.8541703
1994_04_2,1994,0.8410168454799337,4.466778,2.876779808912305,2.0357142857142856,1.0572914904514183,60.43345543345543,2.6586154
1977_01_2,1977,0.7916550960907166,4.3050466,3.442029426782883,2.5,1.5674292156068648,59.55357142857143,3.0119467
1982_02_2,1982,0.7517738972226145,3.256545,2.1174512981412343,1.4285714285714286,2.35930614033252,32.96580970050357,2.7253556
1995_04_2,1995,0.6710525641895555,4.240481,3.8009773524440353,2.7846153846153845,2.205083357992524,59.89743589743589,2.1736841
2013_01_2,2013,0.9358124790959544,2.9964895,2.73173937263422,3.0416666666666665,2.4820376768996466,19.444444444444446,1.4320958
1999_05_4,1999,0.8307570667883356,3.1923454,3.550778040283288,1.4788732394366195,1.743750784687853,22.378716744913927,1.7662995
2012_01_2,2012,0.777773501353264,2.7247229,3.1484144183932647,1.5142857142857142,2.3764868378970565,25.26984126984128,1.4981358
2015_04_3,2015,0.8632212471994103,2.1037326,2.597132657223286,2.24,3.758266034982285,10.666666666666668,1.365086
2002_02_3,2002,0.8553594982946284,4.2766128,3.2717170157892568,1.8148148148148149,2.542534844302401,38.44797178130512,2.1535184
1955_05_2,1955,0.8459139420204912,5.415958,4.421653583012047,4.384615384615385,1.0960754169422404,67.69230769230768,2.2338922
1954_05_2,1954,0.7688372143436037,3.7169528,2.4833630094560672,1.0740740740740742,1.7379296441390433,62.68077601410934,4.103845
2003_02_3,2003,0.6353427031886082,2.5928926,3.066076718916373,2.735632183908046,2.692784430808488,55.358511220580176,1.9499798
1985_05_1,1985,0.7609951038182236,4.212807,2.8932650332800027,2.34375,2.416697180519956,20.833333333333336,2.2627962
1971_02a_2,1971,0.7482303186523568,4.8453937,3.45512225868857,2.764705882352941,1.8351069383585583,58.74883286647993,2.6576352
1984_05_1,1984,0.7488281890919559,4.9402823,3.350290382384084,2.0,2.0783328483890022,39.1609977324263,2.234631
1993_03_1,1993,0.8575564498404903,4.8033977,2.954385733401852,2.588235294117647,0.8600005160003095,40.33613445378152,4.077881
2008_04_6,2008,0.6792652977664949,2.8589857,4.555089787831478,1.5779816513761469,2.769475625494508,11.009174311926603,1.6311324
2021_04_1,2021,0.6292570940957887,1.9786956,2.825247979167643,2.5346534653465347,4.426584896239632,14.389438943894389,0.98792285
2020_04_1,2020,0.7851479253008141,4.001377,3.5492287603630777,2.240740740740741,2.167229249758368,33.61552028218695,2.1793776
1999_03_2,1999,0.7862599829506257,4.6644216,2.249426005756113,1.619047619047619,2.1290311935489195,47.93650793650793,2.82843
2005_01_4,2005,0.7739083010494875,3.3427804,2.756140516693437,1.924731182795699,3.08938266486696,20.59395801331286,1.4609376
2004_01_4,2004,0.8088328460134646,2.848841,2.499805522831592,1.919117647058824,3.527786201835159,32.929505135387465,1.7925153
1998_03_2,1998,0.5638470051902285,2.8508506,2.267686045289339,2.346938775510204,1.9252881906133883,30.82604470359572,1.8977561
2018_01_1,2018,0.7453727852065393,1.4399362,2.624360913565041,1.7934782608695652,3.8209820428469694,15.94202898550725,1.089409
2019_01_1,2019,0.7375186588974101,3.553839,3.124998512789652,2.325,2.695838978782705,21.166666666666664,1.769043
1988_02_1,1988,0.6946610922001163,4.0905495,2.7382968970135013,2.393939393939394,1.931842358889332,22.020202020202014,2.1527007
1989_02_1,1989,0.4809032543795169,1.9015738,0.4849826606736855,0.1944444444444444,2.3844725643858866,51.00529100529102,2.0187418
2018_03_3,2018,0.7380091387058331,3.2972698,4.013782959866564,2.2857142857142856,2.8642614835412146,34.8051948051948,1.7288799
2019_03_3,2019,0.7014917447627984,2.3437557,2.8448406135774755,2.107692307692308,3.194624050880395,17.948717948717956,1.2430722
1959_02_2,1959,0.4066055106560464,4.0087323,2.9040679711081987,2.116279069767442,1.9035371015803209,46.63898117386493,2.8914075
1960_01_4,1960,0.8399382549804355,2.9895837,3.2542760114245493,2.5434782608695654,1.15684704851977,98.17196443794909,1.2602314
2018_03_1,2018,0.8644371608522164,3.2668374,3.1331174763760368,2.7205882352941178,2.569614168260893,46.07843137254903,1.9360995
2019_03_1,2019,0.6332229118765313,3.007849,1.997140813405862,1.411764705882353,2.6490463039102603,23.13725490196078,1.9326414
1988_02_3,1988,0.7384811594672263,4.725629,2.458330415089084,2.1904761904761907,1.4287622021502784,25.396825396825395,2.0927715
1989_02_3,1989,0.5415008734013788,2.6886904,3.331673043585257,2.391304347826087,2.997316148515259,27.10144927536232,2.151318
1955_01_4,1955,0.5275058664320699,4.20036,3.6192387167592153,1.6896551724137931,1.843748463542947,30.156684463001827,1.5667633
1999_01_2,1999,0.7102312394518602,2.405109,3.059500648420764,1.8870967741935485,2.182035214030639,60.32258064516125,1.8535002
2005_03_4,2005,0.7047758529039384,4.6608524,3.0083971670541154,2.3902439024390243,2.2972290277078247,40.30197444831592,2.9723601
1998_01_2,1998,0.7940291485636733,4.3059764,3.1646157585729555,2.5686274509803924,2.708333333333333,50.92040856746739,2.8514304
2009_02_2,2009,0.7600881255569066,2.3804767,2.3579652245103198,2.076923076923077,2.605540600936157,20.51282051282051,1.5431335
2020_02_5,2020,0.6771082868383718,2.9820492,2.1077165691341118,1.5454545454545454,2.773675762439808,13.636363636363637,1.4822794
1976_05_4,1976,0.8463670602566177,3.4679034,2.582137796805519,2.58,2.611850415388023,16.0,1.6985012
2008_02_2,2008,0.5261344054937758,2.8660917,1.8614285513276088,1.4130434782608696,2.547990174878958,8.695652173913041,1.384041
2018_01_3,2018,0.6992512704044754,3.0621643,2.765263762007051,1.945454545454545,2.638720280435716,27.878787878787875,1.2504294
1992_05_5,1992,0.5688803887025227,2.7593522,1.8740439739575296,2.028985507246377,2.981481083950671,26.08695652173912,2.0132227
2019_01_3,2019,0.7870327860951177,3.4863648,3.343122879619487,2.090909090909091,2.4122621100864308,22.22222222222221,1.955589
2021_04_3,2021,0.5173883423423629,2.3586228,1.5939393721585529,2.4545454545454546,1.8909081139398989,33.33333333333333,1.5029364
1976_03_2,1976,0.892490766874049,4.1511273,4.530581187368396,2.519230769230769,1.895216653606716,36.66666666666666,3.0590053
2008_04_4,2008,0.7687570438649116,3.0260706,3.341181648711812,2.9696969696969697,2.582667624048262,12.12121212121212,1.990375
1961_05_2,1961,0.7212029085685977,3.4932349,4.740295349448176,2.527027027027027,2.15258762307034,61.80707298354356,3.0233457
1977_03_2,1977,0.7806111136459244,2.524437,3.6278919498794338,2.857142857142857,2.738101170647774,16.870748299319725,1.2640462
2009_04_4,2009,0.7385331433853227,2.332246,2.3584652375313886,0.926829268292683,2.940315854242155,17.886178861788622,1.5531814
1960_05_2,1960,0.7042664429255647,4.730797,2.754080779044072,2.129032258064516,1.726984990476622,44.97695852534562,2.6481092
2020_04_3,2020,0.659719952143031,1.8123603,0.6614378277661477,0.4516129032258064,2.0210096061458884,40.86021505376343,3.07237
1985_05_3,1985,0.5851345829098019,3.052368,2.467130862738649,1.9259259259259256,1.946201431848196,19.753086419753085,1.9194962
2002_02_1,2002,0.6741881479231329,2.956036,7.259963547227404,2.6307692307692307,3.096369077996473,53.94871794871797,1.5662289
2015_04_1,2015,0.8744313168354717,1.2551476,2.6132144382945923,2.312925170068027,3.616389954229186,17.687074829931966,1.0690191
2003_02_1,2003,0.8086074863169417,2.8026216,3.288500250667071,2.28,3.176743591302826,14.466666666666669,1.549297
2014_04_1,2014,0.823146703789044,3.4340148,3.211708999027133,2.4347826086956523,2.329311837191626,32.39130434782609,2.361006
1970_04_1,1970,0.6921649087793723,4.471777,2.530549700815452,2.131578947368421,2.157759807294787,51.22807017543859,2.1529326
1992_01_1,1992,0.8905935459117278,3.5053077,3.417952304989593,2.690909090909091,1.5053763440860215,42.87778887778889,3.3072429
1967_02_1,1967,0.9221914703732674,3.4661076,3.3853922962254366,1.8421052631578947,3.170173060966696,17.543859649122805,1.6372863
1971_04_1,1971,0.8229417930100954,4.0329924,3.332871940385821,2.24,2.83801846823824,40.1333333333333,2.526791
1966_02_1,1966,0.6941498105003806,3.251599,1.7300449576688912,2.0869565217391304,1.7731435475385495,34.78260869565217,2.7799299
1993_01_1,1993,0.7748762833376424,3.8701792,3.471548545758154,2.617021276595745,1.5610688264004375,64.47873639363002,2.9355698
1989_04_5,1989,0.8357201768577704,2.4471815,3.082920693109052,2.346938775510204,2.7665394616865355,51.87560738581147,2.6308396
1953_02_3,1953,0.6713095742637015,4.8169146,3.4419298231330053,2.533333333333333,1.4903754643623093,51.17460317460316,2.0363908
2004_05_2,2004,0.5879997319177616,3.6978624,2.076732909243047,2.0273972602739727,2.321209727464589,22.922374429223744,2.0241416
2013_03_2,2013,0.7160354991768186,3.0316923,3.804820638616847,2.4805194805194803,2.457404133387397,20.77922077922079,1.1226516
2005_05_2,2005,0.6701123714541031,3.507115,3.644142307443524,2.4,2.629404701007275,14.814814814814811,1.5041728
2012_03_2,2012,0.860615907556655,3.3295188,4.411870850573664,2.2098765432098766,1.9065547923888089,56.331569664903,2.2150376
1952_02_3,1952,0.5385374420195823,3.42006,1.8255532389112,1.697674418604651,1.5808042531169575,34.26356589147287,1.6680954
1952_02_2,1952,0.7093736775910089,5.1395264,3.382475646359691,2.107142857142857,1.064010829675279,42.38095238095239,2.2088654
2012_03_3,2012,0.601270881461834,4.2994475,5.116687978347771,2.0,2.3615888572818027,40.28218694885361,2.4842625
2005_05_3,2005,0.65810968870574,2.1392415,4.398402579111408,4.149425287356322,2.59169466099552,29.885057471264385,1.3027003
2013_03_3,2013,0.53532331354869,4.3813224,1.778378406803644,1.5625,1.3312220215152883,73.84920634920633,3.5546682
1953_02_2,1953,0.6847307424065556,4.9315553,2.227105745132009,1.2857142857142858,1.1631852077548437,85.91836734693878,3.8585677
1989_04_4,1989,0.5432559774626121,4.0272756,2.3377005261581303,1.4193548387096775,1.9381464640863555,23.297491039426525,1.7938876
1977_01_1,1977,0.6584131767220572,4.293694,2.85112063737908,2.793103448275862,1.4710034832630048,60.5911330049261,3.266034
1982_02_1,1982,0.5399593104587793,3.7923205,2.324668069349485,2.0588235294117645,2.1737880506653475,53.445378151260506,2.8909075
1995_04_1,1995,0.7861916728498769,3.9976637,2.0207259421636903,1.7391304347826086,2.0387760714363563,49.85507246376811,2.2117586
1983_02_1,1983,0.8464716214469034,2.526243,2.463367982698041,1.6666666666666667,2.3833357166690505,33.99512365029608,1.8551583
1976_01_1,1976,0.8459963049214904,3.2954762,3.571249995535491,1.6,1.5261602955791145,59.1662351470964,2.5208008
1994_04_1,1994,0.8389771993195303,4.181079,2.743882083634224,1.4482758620689655,1.1290320698925045,86.7285587975243,2.9212446
2012_01_1,2012,0.7616154331682268,2.9970913,2.5555062599997598,1.6181818181818182,2.0134492796997114,28.848484848484844,1.7707164
2013_01_1,2013,0.7060704166750329,2.79053,2.639859490860809,1.4848484848484849,3.5953802485970283,27.474747474747467,1.8971682
1954_05_1,1954,0.8943043750505852,3.163501,3.1107252847177245,2.358490566037736,2.3901428901333643,76.81940700808624,1.8158504
1955_05_1,1955,0.8555962055909387,3.614223,3.179075296825066,2.84375,0.8164680605368951,73.80456349206348,2.9028292
1984_05_2,1984,0.6799055378411548,3.3309276,3.331255026934811,2.4743589743589745,2.1511732069797724,32.86324786324787,1.6154507
1993_03_2,1993,0.8050014162788413,3.6786616,3.359084207342552,3.45,1.7705892976476962,48.77777777777778,4.2908435
1971_02a_1,1971,0.5293023664988417,3.9733844,1.9443796555451716,1.4814814814814814,2.1578685189762083,54.21516754850087,2.5307987
1985_05_2,1985,0.5479887265657012,3.6117387,1.874425081926483,2.0588235294117645,2.6066880166828037,33.89355742296918,2.2658596
2020_04_2,2020,0.7323109946493628,4.138319,4.573528152675308,3.84,2.070814795707222,29.33333333333333,1.8521907
1977_03_3,1977,0.8722731798104677,4.5795455,3.237030637318525,2.117647058823529,2.1994583174055893,31.428571428571423,2.34645
2008_04_5,2008,0.7761785487865943,1.6158864,1.8101167526463933,1.0465116279069768,3.5210426596514446,11.627906976744184,1.3099396
1976_03_3,1976,0.6022099253447775,3.2476525,1.898237547074645,2.1904761904761907,2.630263319519135,49.52380952380951,2.2447727
2021_04_2,2021,0.5575580496677647,2.256066,1.9258155239011772,1.4831460674157304,3.852076321242724,16.993044408774743,1.448742
1998_03_1,1998,0.8522326334915588,4.032603,3.847473918762225,3.406779661016949,1.778746460557056,48.27280064568202,2.5938919
1999_03_1,1999,0.7947085430516818,3.9888823,1.9921793835022543,1.28125,1.6499991750004126,27.886904761904763,2.2821481
2019_01_2,2019,0.6188925175791204,2.7056298,2.6094389430743794,2.0392156862745097,3.2788212313994607,11.764705882352938,1.1494037
1985_03_4,1985,0.7834807288933546,4.5554934,2.7456054268541177,1.9722222222222223,2.7790233527700927,51.87830687830687,2.610283
1992_05_4,1992,0.7255787939091658,3.1932776,3.1614967544495536,1.181818181818182,2.262294780327909,25.15151515151515,1.8746847
2018_01_2,2018,0.7292754213975423,1.7658788,1.4215601757693317,1.1063829787234043,2.2617602403734707,7.092198581560282,1.4330038
2008_02_3,2008,0.7866958311094897,2.6473634,2.890295180145741,2.575757575757576,1.8739982624533849,24.242424242424235,1.9008318
2021_02_4,2021,0.7873688782979478,3.991203,2.48746859276655,3.4,1.3139614974635772,17.777777777777775,2.9379225
2020_02_4,2020,0.9224017471665804,2.6858513,3.7317081708938353,1.25,2.141263940520446,4.901960784313726,1.8241866
2009_02_3,2009,0.7677094171287712,2.6980624,4.918619383034296,2.2888888888888888,2.853454894447399,26.66666666666666,1.3234954
1998_01_3,1998,0.8331951275524214,4.290265,3.609160798117295,1.9574468085106385,2.580645161290323,28.936170212765948,1.9227091
1999_01_3,1999,0.6271395182434558,3.3069234,3.274223742787828,2.326923076923077,1.9580591126962767,53.35860720476106,2.6055868
1989_02_2,1989,0.8608094186693778,3.7496407,3.147193916086924,2.1149425287356323,2.408931952179689,55.894909688013136,2.6363294
1988_02_2,1988,0.8212205240486635,3.2736518,3.3577617277017087,3.25,2.006833470423857,54.46428571428571,2.5706823
1959_02_1,1959,0.8534264436172012,3.3084533,2.846731028920787,1.8985507246376807,1.5262777375192196,50.43478260869565,2.9634588
2011_02_1,2011,0.7599537911833358,3.3754072,4.47213595499958,3.0588235294117645,2.37737812030804,45.098039215686256,1.7168444
2006_04_1,2006,0.732813603235248,2.7052844,3.4659543427709543,3.522727272727273,2.0198435027030825,50.46176046176045,2.5084777
2010_02_1,2010,0.8588593017568159,2.6711235,2.6540442003259765,2.2045454545454546,1.5035372170627204,38.46320346320345,2.0581145
2007_04_1,2007,0.7697507695708846,3.8712628,2.948151963518842,2.489795918367347,1.4081447527970548,46.66637217657625,2.5900824
1981_03_3,1981,0.76625718310452,4.408583,3.678943603642377,2.6607142857142856,1.115275255648676,73.33021848170014,3.693092
1996_05_3,1996,0.7301484637815251,2.6076362,3.5145867388070444,2.5866666666666664,3.0348126104847637,36.81269841269841,1.6718653
1980_03_3,1980,0.8649199920727428,4.26369,4.080711028528771,2.0789473684210527,1.3520001802666906,56.78362573099415,2.1048687
1965_03_2,1965,0.7399940209781104,2.4038155,1.469693845669907,2.230769230769231,2.238685515503233,11.965811965811964,2.5555587
1972_05_2,1972,0.7312010987742538,3.818207,2.3559573589708585,1.6071428571428572,1.836083135921256,83.06390977443611,2.977747
1958_02a_1,1958,0.7349089684781962,4.307698,3.015421768860833,1.6666666666666667,1.7865477398023262,41.60493827160493,1.826361
1964_03_2,1964,0.7811132772341937,3.878079,4.37873649964614,2.659090909090909,1.931975443379263,24.545454545454543,3.0094526
1973_05_2,1973,0.7852179692024907,5.441745,4.559923180085825,4.0,0.777450630539373,53.49206349206349,3.5176554
2017_05_2,2017,0.73017496567332,3.205019,2.5161344925572817,1.1320754716981132,2.854687929993565,15.09433962264151,1.3003397
2000_03_2,2000,0.660943103511775,3.077925,2.714975828621684,2.3225806451612905,3.496584783089528,41.93548387096774,2.3659077
1969_02_4,1969,0.5874861358510485,4.194809,1.7320508075688772,1.6923076923076923,1.1971004516916526,70.995670995671,2.6778924
1956_04_3,1956,0.5242429534350312,4.760878,3.1884486801812546,2.111111111111111,0.7722205285421156,76.89865689865691,3.8193324
2016_05_2,2016,0.7053151520503927,2.8951383,3.1688483712541378,2.571428571428572,2.215417801525282,41.08843537414967,1.7009181
2001_03_2,2001,0.7915040766285029,2.836593,2.7414254936356053,2.380952380952381,2.212717052057004,54.44444444444444,1.4886572
1951_01_2,1951,0.8055796600237026,5.266323,3.489839570657683,2.7666666666666666,0.775,70.44688644688645,3.1324909
1950_01_2,1950,0.8218221621337912,4.8634963,3.546311679846012,2.0588235294117645,1.7880473225626132,43.32824038706392,2.2929163
1963_04_1,1963,0.8814465687642665,3.5733047,3.7742413753208304,2.6,2.133331626668032,44.52813852813853,2.3418276
1974_02_1,1974,0.6242775347245083,2.8174152,2.1254616236810677,1.2727272727272727,1.825530728298644,51.0132489216563,1.8901829
1981_01_1,1981,0.7924839776191817,3.497124,2.6659248998007645,2.7884615384615383,1.8135706514857344,28.333333333333343,1.8601534
1962_04_1,1962,0.655358966404091,4.8461456,2.269087995336125,1.9047619047619049,1.3173085599520449,60.77097505668935,3.632141
1980_01_1,1980,0.6834295560114304,3.0003119,2.496873044429772,1.7692307692307692,2.0313422009164896,18.8034188034188,1.7665551
1975_02_1,1975,0.794946642838001,3.782412,4.637244538395748,2.0,1.8443436187193496,45.733333333333306,1.9913594
2016_03_4,2016,0.8086241327570732,3.9219925,3.082827684223081,2.740740740740741,1.5439063626571508,35.30864197530864,3.3327982
2001_05_4,2001,0.8444757888443101,3.274223,3.4936544336518383,3.5098039215686274,2.0823542114537625,63.8095238095238,1.9790752
1968_04_2,1968,0.7448892274678792,4.033094,2.813459712801225,1.6551724137931034,2.0291473629128087,42.75862068965517,1.5885614
2017_03_4,2017,0.7613021130063646,3.9730978,3.699895958511026,2.611940298507463,2.714430519019935,23.880597014925375,1.4761385
1969_04_2,1969,0.7901017113039597,5.0963964,3.1153194731040235,1.95,1.45088161209068,37.61904761904761,2.8811145
1979_05_1,1979,0.7844412197270016,3.9743888,2.657105236723262,2.0434782608695654,1.8317941390772168,24.92753623188405,1.347338
1978_05_1,1978,0.8786047938896215,2.316827,3.6346193550906514,1.0819672131147542,3.1000015500007745,56.29976580796255,2.0189452
1964_05_4,1964,0.8466680322978547,5.433493,6.104531605491856,2.25,0.9528825986133946,73.55857214680745,3.7338758
1965_05_4,1965,0.824284189721643,3.9199336,3.213031112996341,1.3166666666666669,1.6944443032407526,29.6031746031746,2.4397259
1981_05_4,1981,0.8248545673519815,3.106375,2.488522134767748,1.55,2.8187528187528184,38.05555555555556,2.0758355
2017_03_5,2017,0.7709949386351265,4.3337646,3.5697548826259258,1.9545454545454544,2.339926083197485,38.658008658008654,2.3265102
1968_04_3,1968,0.6590138352275595,3.9204628,3.672873534441391,2.58974358974359,2.2580667741958065,34.52991452991452,1.8758281
2001_05_5,2001,0.7593704982262811,2.3883772,1.813834997606779,1.5284552845528456,3.4073999864573024,42.710027100270935,2.159459
1991_02_1,1991,0.5812054051990185,3.2939615,3.2782146497182847,1.9464285714285716,2.751420722362238,16.64965986394558,1.2026238
1964_01_1,1964,0.9037719192966154,3.7858996,3.1177292057896517,2.108695652173913,2.0523345305284764,50.21818760949196,2.627437
1986_04_1,1986,0.7852660326937981,4.2131214,4.546718933607452,2.411764705882353,1.2948143661680311,49.85994397759102,2.8556812
1965_01_1,1965,0.7995852329862015,3.9728673,1.4705682195902403,1.318181818181818,2.001856155842587,33.33333333333333,2.194085
1990_02_1,1990,0.6682130904872947,3.7904942,2.086996778999804,2.4545454545454546,1.348314606741573,54.24242424242423,3.4007328
1987_04_1,1987,0.7793221367501757,3.9818566,3.781668997699728,2.090909090909091,1.914945113911536,50.1021402839585,2.659675
