ID,Year,Tonality,Pitch STD,MIS,Onset Density,nPVI
2018_02_3,2018,0.9322729873473029,3.681048890633275,2.7333333333333334,1.8855491168774956,47.66666666666668
2019_02_3,2019,0.7354684032303074,2.991234300232746,2.5319148936170213,2.251904783997435,35.460992907801426
1959_03_2,1959,0.6649474957998809,2.0585563681832117,1.2352941176470589,1.1057173264369333,7.8431372549019605
2009_01_2,2009,0.627158154561904,2.568806227043754,2.3142857142857145,2.280009587725318,31.61904761904763
2020_01_5,2020,0.7513556938605699,2.305492694865243,2.566666666666667,2.765440060281241,30.444444444444446
1994_03_4,1994,0.6271159661195148,2.7613402542968153,1.851063829787234,1.833057817357583,57.00101317122594
2008_01_2,2008,0.6923431648761286,1.706599466335101,1.054421768707483,4.679408404606787,24.036281179138317
1999_02_2,1999,0.727260941161695,1.6817499303650434,0.875,3.1968764385943973,12.499999999999998
1998_02_2,1998,0.651164720926174,1.8896063730041661,1.588235294117647,3.2388074276125964,28.09523809523809
1988_01_3,1988,0.8128510582552838,2.56973500214896,1.5666666666666667,2.98698215364882,31.111111111111107
2014_03_5,2014,0.7756924808683179,2.9176011883420383,2.619047619047619,1.363922884311592,45.67649281934996
1989_01_3,1989,0.8496929573182246,3.8915008099899078,1.9333333333333333,1.8504420273728002,44.2971102971103
1953_01_3,1953,0.7484227784358994,6.21482288062178,3.6129032258064515,1.4302791474201093,52.31005553586198
1998_04_4,1998,0.7235627995601577,1.9791153344171752,1.4324324324324325,2.2040005510001377,38.687258687258684
1952_01_3,1952,0.915368788085144,3.8313843676717574,3.0,1.502473731076039,55.98780007870916
2002_03_3,2002,0.6743045276438826,0.6863485850246136,0.37209302325581395,3.73650569460452,17.984496124031008
2015_05_3,2015,0.5528163072611607,5.851633851023418,3.1142857142857143,2.203329561984807,16.190476190476186
1955_04_2,1955,0.7070707094238385,6.254566233195719,3.0285714285714285,1.012499190000648,70.71655328798185
1954_04_2,1954,0.7625092251003931,4.059017646775769,3.0357142857142856,1.7560425129566324,61.73469387755103
2003_03_3,2003,0.5231937853202845,1.3880208444794273,0.6,3.727278692827613,12.7891156462585
2014_05_3,2014,0.7980345726590489,5.4322543666370535,2.5357142857142856,2.3757217904745365,46.81972789115647
1967_01_1,1967,0.7184285575601315,2.809757434745082,1.8918918918918919,1.3392064011750557,60.832920832920834
1985_04_1,1985,0.7168051507325829,2.9114832463673137,2.5588235294117645,1.476561983203306,54.76190476190478
1966_01_1,1966,0.8307087917918355,2.795639313923332,2.0930232558139537,1.287399047322096,41.75710594315245
1984_04_1,1984,0.8429973582312771,3.3888604279314896,2.425531914893617,1.6975589385390302,15.31914893617021
2021_05_1,2021,0.5130129074195542,1.8201613072935696,1.9767441860465116,3.933266945582958,13.126614987080105
2020_05_1,2020,0.7503614606170864,3.941269193260661,1.9861111111111112,4.509132630761719,11.111111111111105
1953_03_1,1953,0.8831683880842593,3.3336870560619665,3.5294117647058822,1.536118573607144,50.529666412019346
1952_03_1,1952,0.6361869823631011,4.230791888051219,3.857142857142857,0.8865527446200206,33.30193615907901
2002_01_1,2002,0.6406037701886601,2.0479027850888127,1.5405405405405406,3.409940744281911,12.612612612612612
2003_01_1,2003,0.6722690084852659,0.2363828987388777,0.04,4.394752138757369,21.99999999999999
1966_03_3,1966,0.7291339078562634,1.7233329751414486,1.2727272727272727,3.0957431845751913,16.96969696969697
1994_05_2,1994,0.7794268918932334,2.5616045316925296,2.1363636363636362,1.871617296164814,61.95229606994314
1983_03_2,1983,0.7882366878008943,2.3685390696087407,2.2,1.4229507248087494,63.81684981684982
1995_05_2,1995,0.8706154020146821,5.820703303340759,1.75,1.434225509352038,50.1858813700919
1982_03_2,1982,0.7947209168998222,1.5177980555726114,1.3548387096774193,3.234842745960608,32.3195084485407
2018_03_4,2018,0.6211899227493661,1.7440043711348308,1.5,2.328226911451683,25.925925925925924
1966_04_2,1966,0.6445784257421814,1.9798989873223332,1.469387755102041,5.689660862074655,8.798185941043084
1985_01_2,1985,0.6493861163133638,1.4615519381644462,1.2769230769230768,2.533332320000406,33.787545787545795
1970_02_2,1970,0.7322442414317263,4.624036643024475,1.1162790697674418,2.5201523688847516,59.9667774086379
2019_03_4,2019,0.7610265912054105,2.8707509361663544,2.6129032258064515,2.7953462173509656,16.989247311827953
1967_04_2,1967,0.8148878488774484,3.626104325617452,3.1785714285714284,1.460987502612145,63.40728194111654
1995_02_3,1995,0.7124901513877301,3.085138329539973,0.9302325581395349,2.498765098930086,10.077519379844961
1960_01_3,1960,0.8866366951729865,5.037194986630291,2.6551724137931036,1.0745756123443515,93.68164402647157
1982_04_3,1982,0.5671563969545219,1.3477115902938004,1.709090909090909,2.4086021505376345,18.181818181818176
1994_02_3,1994,0.8296293712596348,4.835052381273301,3.3666666666666667,1.3833325033338315,47.47089947089947
2005_03_1,2005,0.761522991935696,2.95274070753773,2.7037037037037037,2.7257904477774346,36.79012345679012
1958_03b_2,1958,0.7953839565192901,4.621056877670591,3.1818181818181817,2.572546618564332,27.27272727272727
2012_05_1,2012,0.7687646238335099,5.379975114385285,2.8333333333333335,1.656678485143234,46.03762492651382
2004_03_1,2004,0.7765299624367413,4.504442251822083,3.076923076923077,1.7910149662457693,66.64335664335664
2013_05_1,2013,0.7821688201094519,3.442568663163436,3.075,2.9388149018800824,24.666666666666664
1954_01_1,1954,0.7198948744103861,2.7410708469054756,1.6470588235294117,1.6379964198066554,59.4451626804568
1989_02_6,1989,0.5660812307367387,2.8381971957211336,3.484848484848485,3.124801573544381,49.95670995670997
1955_01_1,1955,0.8035829656219721,3.4446940292306514,2.5757575757575757,1.8747476824784015,57.77376515344431
1977_05_1,1977,0.7636430846588234,3.1041233597975184,1.8166666666666667,2.7449990392503363,45.22222222222223
1960_03_1,1960,0.8329076648405122,2.7651935365818288,2.3095238095238093,1.34375,61.84429327286472
1976_05_1,1976,0.8221874463705553,3.1726885335596506,2.7058823529411766,1.9300070220758963,14.705882352941172
1961_03_1,1961,0.7734643851709445,2.6822950982934226,2.272727272727273,1.2100048053104966,54.112554112554115
2005_01_3,2005,0.8633401274011876,3.41665412022187,2.075,3.0535168253114278,29.166666666666675
2004_01_3,2004,0.752799186311273,2.687014026516837,2.0588235294117645,2.8461567237912666,27.712418300653596
2003_04_2,2003,0.5378240096661853,1.8752432144244469,1.2,4.180097628280909,25.83333333333333
2014_02_2,2014,0.7721555322443404,3.701420176382701,1.9166666666666667,2.4705683890002574,33.333333333333336
1954_03_3,1954,0.6399600976907426,3.073983571849401,1.1538461538461537,1.2800562513892706,53.21937321937323
2002_04_2,2002,0.870563225102482,2.7900076453622304,2.201492537313433,3.9417755251798616,13.930348258706474
2015_02_2,2015,0.7097266399847231,2.6376762705496293,2.239130434782609,1.7750120656663857,42.54470167513643
2008_04_1,2008,0.6230563813607977,1.4740554623801776,1.0857142857142856,3.0129386176604664,0.0
2009_04_1,2009,0.8889412038852416,3.580445759501838,3.735294117647059,2.1349854053732056,27.450980392156854
1998_05_3,1998,0.8433755638596273,3.9356917335441306,2.6511627906976742,1.4330788804071246,57.114461765624554
1999_05_3,1999,0.9419176029460463,3.5778859039765583,1.4130434782608696,2.2765635244535862,22.077294685990335
2002_02_4,2002,0.8177670996250834,2.703982884098936,1.6825396825396826,3.00253971199658,50.79365079365079
1959_04_3,1959,0.672199036584989,2.412090756622109,3.3,0.7584503132729246,77.58974358974359
2019_05_2,2019,0.5933071861886741,1.7483670817872095,0.8941176470588236,4.482960839251971,11.76470588235294
2018_05_2,2018,0.7930069821851625,2.0874167969759947,0.8045977011494253,3.669772593992311,22.22222222222222
1993_01_4,1993,0.7475133391223205,3.622290387906661,2.977272727272727,1.4582711841305838,64.41558441558439
1966_02_4,1966,0.554758915211287,1.4897566915439582,1.0769230769230769,1.8799449165995565,17.09401709401709
1958_04_3,1958,0.5507778923474694,2.080031396937291,1.875,3.9830379483940535,15.416666666666668
1976_01_5,1976,0.957219811472536,3.5627704575699704,1.9887640449438202,1.9946379367292315,49.642492339121546
1988_04_1,1988,0.8505164715227256,2.9192507572258064,2.289473684210526,2.3693568526630018,32.5518341307815
1989_04_1,1989,0.7675718817634957,1.8129241852622842,1.6923076923076923,1.443709531434937,46.41025641025641
1995_04_4,1995,0.8247427634547371,4.109609335312651,3.7586206896551726,1.4080639886231245,58.87147335423197
1976_01_4,1976,0.6459923126261932,5.019960159204453,2.923076923076923,1.3052697797062476,96.63817663817663
1958_04_2,1958,0.8232976912677166,2.5410825629475275,1.9607843137254901,3.9497238136634247,25.620915032679743
2018_05_3,2018,0.5501194076420077,1.3067600484556834,1.3958333333333333,3.966105982041229,1.3888888888888888
2019_05_3,2019,0.6950605059884385,1.7892291162536527,1.2296296296296296,3.543166053342886,11.358024691358027
1959_04_2,1959,0.6156648617274845,2.741302469452239,2.3,1.5541794570027516,55.722222222222214
2002_02_5,2002,0.6842796415925473,2.969874250069267,2.0727272727272728,2.6282497777204927,22.42424242424242
1999_05_2,1999,0.7040935131463932,2.4583304150890837,1.5238095238095237,2.131250959062932,30.158730158730158
1998_05_2,1998,0.6441394849129533,2.3645762517796105,2.6153846153846154,1.3879518072289156,39.31623931623932
2015_02_3,2015,0.8300528166408669,2.696350133047142,1.5208333333333333,1.8728749065944448,31.250000000000007
2002_04_3,2002,0.7646405251342248,3.6869212670942764,3.0,2.48805016600511,48.04232804232804
1954_03_2,1954,0.707422728640171,2.5179882148817843,2.5,1.2826265757884083,66.45021645021644
2014_02_3,2014,0.8616320327061224,2.807899129360091,2.9047619047619047,2.0210546526336,34.92063492063492
2003_04_3,2003,0.6304696003728815,1.5620499351813306,1.1898734177215189,4.333490104372258,39.578059071729975
2004_01_2,2004,0.703201282597722,2.7164025797378804,1.6972477064220184,2.832008174213135,27.867932271601997
2005_01_2,2005,0.6381907627141958,2.9296585646719238,2.106382978723404,3.5114298523841603,11.34751773049645
1999_03_4,1999,0.8748614668453213,2.8089783139501034,2.2222222222222223,2.1230758615389926,40.074074074074076
2021_02_1,2021,0.6583638284273615,2.04965138284434,1.7,2.523897472885135,15.0
2020_02_1,2020,0.6675691215951923,1.7939097649820515,0.7037037037037037,1.8730402062574036,37.03703703703704
1997_01b_1,1997,0.791094112726818,3.57529008160982,2.2280701754385963,4.488109450441831,45.26315789473684
1985_03_1,1985,0.910818975153125,5.086807293086005,2.5238095238095237,3.322089760241772,60.23053665910808
1992_05_1,1992,0.8086589535878266,2.677983414563973,1.8453608247422681,2.209803626928144,22.336769759450178
1984_03_1,1984,0.6664192195926517,2.900617218268136,2.0,2.216105098143045,44.29931972789115
1993_05_1,1993,0.5816567597670214,4.735485507360429,1.7083333333333333,1.5859910254270289,44.027777777777786
1953_04_1,1953,0.8853273945410143,4.2093952373782635,2.7142857142857144,0.9570851887050554,51.00529100529101
1952_04_1,1952,0.8887356016754449,3.8196653976493806,2.6774193548387095,1.1333339000002831,75.14592933947768
1958_03b_3,1958,0.5733575878178807,2.56646346046024,1.4074074074074074,2.530025186852525,26.313932980599642
1983_04_2,1983,0.8179140511820475,4.264680527307995,1.2,2.272565008142411,32.95238095238094
1994_02_2,1994,0.8605236144638637,2.729628612094193,2.125,1.3938922934356164,59.48031135531136
1961_01_2,1961,0.7102926607800376,2.3281177644487356,1.8222222222222222,3.545836879170212,25.185185185185176
1982_04_2,1982,0.6786173051876548,3.838406376727426,2.5434782608695654,1.7407407407407407,52.028985507246375
1960_01_2,1960,0.7511761861812032,3.4798527267687636,3.066666666666667,1.1895678381935058,52.25396825396825
1995_02_2,1995,0.7643461789282417,2.4220250423254654,0.92,2.6965513645977492,10.666666666666668
1970_02_3,1970,0.8806994593785435,2.6246692913372702,1.75,1.1220456808967427,91.26623376623377
1985_01_3,1985,0.7400361508858363,5.051548669658388,2.6,1.5979480787694866,59.33333333333336
1959_02_4,1959,0.7540304695096569,2.3071675298313106,2.625,1.2254412526924958,58.20721925133691
1985_01_1,1985,0.7519528208919777,2.9799975650205397,2.6097560975609757,1.6624993350002661,50.42128603104212
1970_02_1,1970,0.843261088356494,4.539181277132108,4.869565217391305,1.1166442978241822,62.498274672187726
1967_04_1,1967,0.7783509693499653,2.9531193892939416,2.972972972972973,2.632296448671882,53.15315315315314
1984_01_1,1984,0.5735865646602053,1.7449635982402825,1.4705882352941178,2.3149629448842046,52.2642390289449
1966_04_1,1966,0.7474188856929864,3.444520364451027,1.25,2.510517095807049,51.39194139194139
1953_04_3,1953,0.8806580561359565,3.722002926533504,2.0,0.9570851887050554,66.87830687830689
1998_01_4,1998,0.7603108971978882,6.152105330697776,2.816326530612245,2.347417840375587,5.442176870748299
2004_03_2,2004,0.48006417180464983,1.462230243139095,1.3428571428571427,1.6128314593528357,73.18930276073134
2013_05_2,2013,0.8941610401453608,2.9530479112062826,2.1142857142857143,2.8104511014382303,26.85714285714285
2005_03_2,2005,0.81910925333961,3.018052195250181,2.578125,3.491906120261093,39.47916666666668
1958_03b_1,1958,0.7635173559022992,2.641758673476608,1.4482758620689655,2.5426332857903287,49.326765188834145
2012_05_2,2012,0.7620326370636502,2.705291754034605,3.026315789473684,2.3378348461368166,21.052631578947366
1989_02_5,1989,0.606692581265097,3.1248668610691697,1.84,1.7672032851895594,86.41673881673881
1955_01_2,1955,0.7132785193183273,2.806568098710956,0.6923076923076923,3.2071768145321418,41.28205128205129
1954_01_2,1954,0.7319875642439861,2.593636104987014,0.925,1.7966735558659543,53.39285714285715
1992_05_3,1992,0.7953711304168313,2.663061543764237,2.0434782608695654,2.088888610370408,21.449275362318843
1985_03_3,1985,0.9121348143551604,3.345565120379362,2.8,2.4971123237019186,66.68983268983271
1984_03_3,1984,0.734839850068243,3.2076130008831965,1.7837837837837838,2.669045394843123,30.810810810810807
2021_02_3,2021,0.6637958986518222,3.3333333333333335,2.5294117647058822,2.3642668484780573,23.52941176470588
1976_05_2,1976,0.6524706309841375,1.1298967504452195,1.0689655172413792,2.728693698133617,7.126436781609195
1961_03_2,1961,0.827941018588911,3.5552777669262356,2.4166666666666665,1.3152226144679309,56.56084656084656
2008_02_4,2008,0.7882945570515756,4.249386302822713,2.1818181818181817,2.5586007648466254,42.99422799422798
1977_05_2,1977,0.7941813972899183,3.3319725113401715,2.2291666666666665,2.0999992650002572,54.96031746031746
1960_03_2,1960,0.7281720583780816,1.8368515012106994,1.4838709677419355,2.0,37.84946236559139
2020_02_3,2020,0.7352325746606658,2.570973515725197,1.7037037037037037,2.5645870662974426,17.36625514403292
2002_04_1,2002,0.6681914201501629,2.4588541647492512,2.9655172413793105,2.364361866587533,44.81116584564858
2015_02_1,2015,0.8570161649296297,3.2291639784935047,2.4615384615384617,1.7884675659949116,40.146520146520146
2003_04_1,2003,0.7002519560471027,2.328699101681632,3.4,3.7158844607340087,0.0
2014_02_1,2014,0.773408166459353,3.0653304227872797,2.423076923076923,2.5578440418238055,25.811965811965816
1977_03_4,1977,0.7609108157060526,4.299069022455186,2.3513513513513513,2.174134063857636,39.21375921375921
2009_04_2,2009,0.773322449523134,3.6368727088240296,2.688888888888889,3.2740668659206227,27.85185185185185
1976_03_4,1976,0.6054568561637504,2.4244826960591626,3.0555555555555554,1.0641536255626802,62.716049382716044
2008_04_2,2008,0.7733669583965462,3.1103075178880686,2.076923076923077,2.5066264039800528,19.487179487179485
2018_05_1,2018,0.5923734482698965,0.7399324293474371,0.3670886075949367,3.389157344277487,5.9071729957805905
2019_05_1,2019,0.7206231832031348,1.5551537589440343,1.1297709923664123,4.3372900151969445,19.389312977099227
2012_03_4,2012,0.8773356209804826,3.1347422732833916,2.1944444444444446,1.763481564849431,54.944684944684916
1988_04_3,1988,0.8141220989003592,2.8780486532505094,2.9107142857142856,3.1573556249287518,38.92857142857142
1989_04_3,1989,0.5740329380154575,1.649242250247064,1.3877551020408163,2.7586206896551726,34.01360544217687
1989_04_2,1989,0.7410614224314259,1.3946792876861283,1.4230769230769231,2.736703180678369,39.66261808367072
1988_04_2,1988,0.6122308005874285,2.525989476892222,2.375,2.20804785385217,20.833333333333332
1959_04_1,1959,0.8454905930219125,3.229512666969384,2.21875,2.4422820038614668,30.624999999999996
1958_04_1,1958,0.7988141077814761,2.2385658036632976,1.9473684210526316,3.764580509897951,19.824561403508774
1998_05_1,1998,0.752212900115855,3.5017160010400894,2.0384615384615383,1.8335328709129108,57.25885225885226
1999_05_1,1999,0.7931358112636379,2.629174305355608,1.3157894736842106,1.8890633500785077,17.543859649122805
2008_04_3,2008,0.7441035074425312,2.0530084632071053,1.2911392405063291,3.0607197699322946,15.189873417721516
2021_04_4,2021,0.783678760746335,2.8894610905130502,1.96,4.315274488558775,12.666666666666668
2009_04_3,2009,0.652166552438229,2.216350266722545,2.1132075471698113,3.4937764579516015,11.194968553459118
1954_03_1,1954,0.6198443645462833,3.1874754901018454,2.3863636363636362,1.146050150331014,70.88744588744585
1955_03_1,1955,0.7811585798481111,4.410818765117344,2.5047619047619047,2.63681592039801,34.15873015873017
2005_01_1,2005,0.598491704188916,2.0601603796101253,1.5918367346938775,3.6180898492463314,16.61807580174927
2004_01_1,2004,0.7872204340415085,2.5,5.0,2.5048438049812805,14.035087719298245
1997_01b_2,1997,0.7759308593962237,3.530106626476389,1.7017543859649122,3.8080928670415535,57.36842105263159
2020_02_2,2020,0.7181335636793288,2.3211039678328937,1.2727272727272727,1.645918747670518,34.19913419913419
1977_05_3,1977,0.6163338220260319,2.0395497820865924,1.3333333333333333,2.1272719827275335,50.283224400871475
1976_05_3,1976,0.7781397075870171,5.404116092658658,2.5526315789473686,2.150362467860201,26.31578947368421
2021_02_2,2021,0.8443440310162131,2.003457219520753,2.8125,1.2884774489504465,29.166666666666664
2018_01_4,2018,0.6875143057502667,1.7176176758743844,1.548780487804878,3.465599234985254,17.886178861788615
1984_03_2,1984,0.7898363731052906,3.3251748003190933,1.4047619047619047,2.4947431733367047,42.33560090702947
1985_03_2,1985,0.6468850026722915,2.6570660511172846,1.9487179487179487,2.8510175350630718,48.57142857142856
2019_01_4,2019,0.6820620261387622,2.8889735916202413,2.147727272727273,3.3099334571039765,18.484848484848477
1992_05_2,1992,0.7993874817578959,2.9133679248262534,2.2888888888888888,2.331680129880666,18.666666666666664
1988_02_4,1988,0.8655220333245489,3.0340908837874396,2.392857142857143,2.4003784465628937,36.07142857142857
1954_01_3,1954,0.7627240545444126,3.27887486924452,2.2058823529411766,1.5373547677628447,69.92530345471522
1955_01_3,1955,0.7584405520137284,3.180304224632927,3.2241379310344827,3.5886929329881525,32.29885057471263
1989_02_4,1989,0.764816732262249,2.148620157931425,1.7391304347826086,2.6992080880612193,44.34782608695652
1952_04_2,1952,0.71600298395731,2.823529411764706,3.0625,0.6593208153460487,93.64898989898991
2005_03_3,2005,0.6459433266483929,2.5224883861778644,2.2153846153846155,1.9915033874617996,20.1025641025641
2004_03_3,2004,0.6786594882980816,2.4799596895025133,2.142857142857143,2.3412067684826767,57.086167800453524
1953_04_2,1953,0.791881564169698,4.759505495530337,2.761904761904762,0.9570851887050554,51.00529100529101
1982_04_1,1982,0.8470118706841134,4.173400732407209,2.066666666666667,1.4894894894894894,48.76190476190475
1960_01_1,1960,0.8353689945757021,2.4522653694445204,2.7560975609756095,1.0854904665858316,104.96181325449618
1995_02_1,1995,0.7647853394653472,2.2114156480051337,0.8222222222222222,2.4321835837548327,15.555555555555554
1983_04_1,1983,0.7714069539027851,2.1449756285501924,1.368421052631579,2.398274423104312,40.0
1994_02_1,1994,0.8195595396659868,4.01528320676543,2.2857142857142856,1.3478624391457845,83.1798558584273
1961_01_1,1961,0.899873724685117,4.260136186858175,2.604651162790698,2.237802925088148,57.08010335917311
1960_01_5,1960,0.862547280753333,5.774897205516076,3.3333333333333335,2.9874634438422834,2.083333333333333
1959_02_3,1959,0.47320161822483553,2.1661818367810217,1.6329113924050633,1.745324752158029,57.89029535864984
2019_03_2,2019,0.8350224062115225,2.279082024858486,0.9767441860465116,3.0270029126475584,24.96124031007752
1985_01_4,1985,0.8063573866001356,2.8654633250510764,2.176470588235294,2.4277768066670555,43.711484593837554
2018_03_2,2018,0.7033591966005655,2.3334967539278293,2.15625,2.4215294015927764,61.04166666666667
1998_01_1,1998,0.8564491496647537,3.501619320897223,2.5365853658536586,2.2580645161290325,37.32868757259
1999_01_1,1999,0.8029344714048355,2.6605182331330597,2.306451612903226,2.182035214030639,30.215053763440846
2008_02_1,2008,0.7037830080453846,1.6986301369863013,2.0833333333333335,2.2209386074572866,24.999999999999982
2009_02_1,2009,0.7511687303522441,2.350030771734526,0.7777777777777778,3.524736912735622,6.172839506172839
2002_04_4,2002,0.8312384204149975,2.4206145913796355,2.4193548387096775,2.8047464977701106,17.20430107526882
2003_04_4,2003,0.6518725111316932,2.64418901313618,2.210526315789474,3.2609999657999986,45.43176122123492
2005_01_5,2005,0.622147371596174,2.0174620346426573,0.8363636363636363,3.2731442201580427,8.848484848484848
1999_03_3,1999,0.7246352432689633,3.482818099442705,1.8055555555555556,1.5857134928575392,44.40984940984939
1977_03_1,1977,0.8141821785891304,3.4624796652253087,2.50561797752809,2.760092693089942,24.044943820224702
1960_05_1,1960,0.8821062033371545,3.2264531609803355,2.4482758620689653,1.700000850000425,64.36781609195401
1976_03_1,1976,0.6999270680481204,2.3774658252012792,2.903225806451613,1.9152581504832125,46.451612903225794
1961_05_1,1961,0.7026051964238674,2.3817186707144864,1.7894736842105263,1.7480843488797608,63.049289891395176
2003_02_2,2003,0.7601822203127169,1.7637220748002707,1.4038461538461537,2.9900627419169012,24.35897435897437
2014_04_2,2014,0.6528507592479944,1.7098156005122602,1.4545454545454546,2.7753502741006604,36.46753246753246
2002_02_2,2002,0.8061323679805326,2.8921635839609077,1.8428571428571427,3.2821813444631,46.231292517006835
2015_04_2,2015,0.7018355998352273,1.9258551509580637,1.5913978494623655,3.8043449426119054,18.924731182795707
2012_01_3,2012,0.7569378010413663,2.1921137411915894,1.0422535211267605,2.3652409543984327,19.69554701949068
1995_04_3,1995,0.7523938781395338,3.745773080716746,3.127659574468085,2.2069948486110804,39.8581560283688
1977_01_3,1977,0.761643033025988,4.999862823907023,2.3461538461538463,1.642516072900915,49.15750915750917
1994_04_3,1994,0.65003870372737,2.4177583741051447,1.5862068965517242,1.0937498177083638,57.00473292765381
1976_01_3,1976,0.7060155631439287,2.639315516295432,2.0,2.169999855333343,37.047496790757386
1983_02_3,1983,0.8303943967708782,3.4377725566757915,2.2142857142857144,2.0703724407428115,33.33333333333333
1971_04_2,1971,0.7819214389972046,3.3241540277189325,2.2653061224489797,2.737129241645361,44.08163265306123
1966_02_2,1966,0.7115596104085866,2.282515398241571,2.3529411764705883,1.329857660653912,39.2156862745098
1993_01_2,1993,0.7123438673131018,2.2110831935702664,1.8695652173913044,1.0131139233025577,77.32919254658384
1970_04_2,1970,0.6596921771604456,2.8388680134224518,2.1052631578947367,1.8679460359450548,53.89306599832915
1992_01_2,1992,0.6316407341001036,2.3925666134927153,1.5897435897435896,2.083333333333333,11.965811965811964
1967_02_2,1967,0.5161475782651117,1.4814212128876194,1.1578947368421053,2.5097203399319676,33.68421052631579
1989_04_6,1989,0.7825372051206632,2.0222487766009647,1.3666666666666667,1.55,68.36385836385837
2005_05_1,2005,0.49876891035383114,1.07496769977314,1.0508474576271187,3.537009853540215,7.90960451977401
2012_03_1,2012,0.7201925659992797,3.590497594962306,1.7076923076923076,3.207692695151166,38.55311355311354
2004_05_1,2004,0.6649866725571643,1.4935453674281183,1.3157894736842106,1.9653766250061673,35.08771929824561
2013_03_1,2013,0.8349530401089628,3.171153263049814,1.8431372549019607,1.9499550640472503,49.80392156862747
1953_02_1,1953,0.43290241260353385,1.224035901797365,1.2173913043478262,1.624704789182967,95.6521739130435
1952_02_1,1952,0.7704037383106711,2.9703248920493834,2.7142857142857144,1.064010829675279,47.77777777777778
1992_01_3,1992,0.62157044701462,2.8352251340720884,1.8360655737704918,1.5346534653465345,38.70839542970691
1993_01_3,1993,0.8709410391044076,3.8089717840276327,2.88,1.3450331192320804,51.415873015873004
1966_02_3,1966,0.4425411148063698,0.6150985469716337,0.55,1.101177671274767,28.333333333333332
1983_02_2,1983,0.8242471836065147,1.9387956497342806,1.9636363636363636,3.412503412503413,44.60606060606062
1976_01_2,1976,0.723979853654047,3.8586123009300755,5.4,0.44285711333333533,0.0
1994_04_2,1994,0.8410168454799337,2.876779808912305,2.0357142857142856,1.0572914904514183,60.43345543345543
1977_01_2,1977,0.7916550960907166,3.442029426782883,2.5,1.5674292156068648,59.55357142857143
1982_02_2,1982,0.7517738972226145,2.1174512981412343,1.4285714285714286,2.35930614033252,32.96580970050357
1995_04_2,1995,0.6710525641895555,3.8009773524440353,2.7846153846153845,2.2050833579925238,59.897435897435884
2013_01_2,2013,0.9358124790959544,2.7317393726342196,3.0416666666666665,2.4820376768996466,19.444444444444446
1999_05_4,1999,0.8307570667883356,3.5507780402832876,1.4788732394366197,1.743750784687853,22.378716744913927
2012_01_2,2012,0.777773501353264,3.1484144183932647,1.5142857142857142,2.3764868378970565,25.269841269841276
2015_04_3,2015,0.8632212471994103,2.597132657223286,2.24,3.7582660349822854,10.666666666666668
2002_02_3,2002,0.8553594982946284,3.2717170157892568,1.8148148148148149,2.542534844302401,38.447971781305114
1955_05_2,1955,0.8459139420204912,4.421653583012047,4.384615384615385,1.0960754169422404,67.69230769230768
1954_05_2,1954,0.7688372143436037,2.4833630094560672,1.0740740740740742,1.7379296441390433,62.68077601410934
2003_02_3,2003,0.6353427031886082,3.066076718916373,2.735632183908046,2.692784430808488,55.358511220580176
1985_05_1,1985,0.7609951038182236,2.8932650332800027,2.34375,2.416697180519956,20.833333333333336
1971_02a_2,1971,0.7482303186523568,3.45512225868857,2.764705882352941,1.8351069383585583,58.74883286647993
1984_05_1,1984,0.7488281890919559,3.350290382384084,2.0,2.0783328483890022,39.1609977324263
1993_03_1,1993,0.8575564498404903,2.954385733401852,2.588235294117647,0.8600005160003095,40.33613445378152
2008_04_6,2008,0.6792652977664949,4.555089787831478,1.5779816513761469,2.769475625494508,11.009174311926603
2021_04_1,2021,0.6292570940957887,2.825247979167643,2.5346534653465347,4.426584896239632,14.389438943894387
2020_04_1,2020,0.7851479253008141,3.5492287603630777,2.240740740740741,2.1672292497583676,33.61552028218695
1999_03_2,1999,0.7862599829506257,2.2494260057561135,1.619047619047619,2.1290311935489195,47.93650793650793
2005_01_4,2005,0.7739083010494875,2.756140516693437,1.924731182795699,3.08938266486696,20.59395801331286
2004_01_4,2004,0.8088328460134646,2.4998055228315916,1.9191176470588236,3.527786201835159,32.929505135387465
1998_03_2,1998,0.5638470051902285,2.267686045289339,2.3469387755102042,1.9252881906133883,30.826044703595716
2018_01_1,2018,0.7453727852065393,2.624360913565041,1.7934782608695652,3.8209820428469694,15.94202898550725
2019_01_1,2019,0.7375186588974101,3.124998512789652,2.325,2.695838978782705,21.166666666666664
1988_02_1,1988,0.6946610922001163,2.7382968970135013,2.393939393939394,1.931842358889332,22.020202020202014
1989_02_1,1989,0.4809032543795169,0.4849826606736855,0.19444444444444445,2.3844725643858866,51.00529100529102
2018_03_3,2018,0.7380091387058331,4.013782959866564,2.2857142857142856,2.8642614835412146,34.8051948051948
2019_03_3,2019,0.7014917447627984,2.8448406135774755,2.1076923076923078,3.194624050880395,17.948717948717956
1959_02_2,1959,0.4066055106560464,2.9040679711081987,2.116279069767442,1.9035371015803209,46.63898117386493
1960_01_4,1960,0.8399382549804355,3.2542760114245493,2.5434782608695654,1.15684704851977,98.17196443794909
2018_03_1,2018,0.8644371608522164,3.1331174763760368,2.7205882352941178,2.569614168260893,46.07843137254903
2019_03_1,2019,0.6332229118765313,1.9971408134058621,1.411764705882353,2.6490463039102603,23.13725490196078
1988_02_3,1988,0.7384811594672263,2.458330415089084,2.1904761904761907,1.4287622021502784,25.396825396825395
